node_id,betweenness_count,balance(millisat)
787,910,1019986500
644,910,1000000000
1993,909,43195414000
1801,909,92785500
1786,909,125919000
1544,909,83696486000
1334,909,43599934500
1280,909,126900000
1051,909,172586500
353,909,8220894000
33,909,685000000
1604,908,11023410500
1318,908,300000000
1222,908,27188908500
1146,908,5271357500
804,908,160000000
772,908,65204225000
707,908,250000000
670,908,375250000
451,908,55129000
243,908,10550000000
15,908,5671356000
6786,907,640000000
1825,907,60000000
1596,907,351333000
1354,907,1517462500
1019,907,5022000000
717,907,161370000
541,907,51177500
154,907,19513472500
1671,906,75000000
1412,906,55469000
1242,906,396039500
957,906,2500000000
746,906,500000000
84,906,55200793500
1946,905,12701777000
1848,905,175092500
1830,905,551499000
840,905,500000000
710,905,5483379500
276,905,41666170500
178,905,25000000
132,905,275000000
12631,904,1000000000
1419,904,635627000
1107,904,800000000
931,904,1767159500
817,904,1500000000
477,904,49934000
1919,903,5500000000
675,903,422984000
302,903,136132974000
279,903,1379888145500
1104,902,128066000
442,902,112360000
110,902,162157153500
60,902,126718500
1034,901,1216164000
918,901,160000000
699,901,238647500
562,901,12178438500
402,901,500000000
297,901,424647000
12261,900,519908500
1578,900,142633000
1192,900,169136000
1184,900,498948500
1128,900,256428231000
1050,900,50000000
602,900,35485776000
528,900,4500000000
447,900,150000000
16808,899,107300921000
1998,899,1750000000
1958,899,50000000
1855,899,7336676000
1752,899,50279500
1648,899,1583487000
1370,899,107262500
1220,899,10919156000
805,899,600000000
794,899,54262500
694,899,3484147500
419,899,758129500
66,899,426312500
1271,898,122704500
1089,898,989000000
1075,898,199468000
778,898,13229197500
280,898,38626460000
16809,897,5713873000
12586,897,100000000
1725,897,6783736500
1344,897,174595500
1138,897,6054238500
984,897,322249000
80,897,1305106500
1857,896,261837000
1568,896,60000000
1291,896,173596500
1179,896,839500500
844,896,121697500
702,896,41943037500
522,896,2373201500
441,896,167214500
354,896,601821000
1975,895,34038500
735,895,100000000
652,895,176223500
1747,894,161085500
1390,894,144477000
1316,894,53103169500
1167,894,326789000
902,894,150000000
12067,893,25000000
1972,893,99257500
1080,893,172055500
855,893,171000000
587,893,4633973000
375,893,5498984500
310,893,4114290798500
61,893,1684529000
322,892,1000000000
1144,891,8041832500
539,891,862733000
536,891,100000000
52,891,4088020000
1736,890,34862500
1166,890,545734000
1054,890,3500000000
1053,890,10000000
839,890,81034500
586,890,500000000
432,890,500000000
358,890,2156646000
63,890,50000000
55,890,63095500
1783,889,207301000
1502,889,743374500
1289,889,247500000
1134,889,3753881000
131,889,116879000
3270,888,100000000
1982,888,13666120000
1832,888,59476000
1426,888,1129893500
1198,888,619781000
1123,888,184841500
116,888,11898118500
1947,887,78127000
1191,887,2872707500
1127,887,3225000000
316,887,125000000
236,887,6711303500
11554,886,25000000
1233,886,171793000
577,886,2608288500
174,886,123922000
1883,885,6911126500
1348,885,1010000000
1188,885,1050000000
1105,885,311416000
1084,885,77837000
506,885,13388607500
101,885,122718000
1605,884,27233959000
1338,884,353060000
1187,884,9430692500
912,884,35000000
662,884,950000000
1288,883,102838500
1197,883,100000000
1142,883,500000000
965,883,90000000
854,883,212832500
614,883,483941500
293,883,127700500
9762,882,41891594500
1687,882,138999000
831,882,132078000
813,882,75000000
669,882,100000000
25,882,72686677000
1452,881,612810500
1415,881,50000000
1290,881,1096603500
1204,881,1550000000
706,881,130204000
1420,880,46731000
1397,880,44533258000
1046,880,22350000
739,880,414818000
732,880,500000000
708,880,4239957500
588,880,100000000
108,880,400000000
1886,879,1249888500
1856,879,8076851500
1717,879,450275500
1526,879,500000000
1509,879,617283500
1016,879,275000000
540,879,1000000000
1189,878,15059090000
1154,878,395156500
1001,878,11462500000
504,878,26777215000
1916,877,2500000000
1474,877,160783000
460,877,165863500
211,877,854865000
1973,876,182659000
1706,876,299636000
1647,876,5178376000
1593,876,156000000
1178,876,198617500
1088,876,1500000000
563,876,201157000
1861,875,1000000000
1794,875,137328500
1735,875,175155500
1583,875,50000000
1498,875,50000000
834,875,1454941500
198,875,49341500
1549,874,63256582000
1642,873,148392000
1576,873,90000000
1427,873,38103434500
1392,873,116454000
1200,873,2514699000
765,873,100000000
1862,872,153935500
1696,872,221654000
1603,872,1605000000
1475,872,500000000
1196,872,385852500
421,872,1138401500
342,872,12089467000
1633,871,31489000
1602,871,75000000
1551,871,50000000
1352,871,400000000
1263,871,50000000
1155,871,1050000000
1126,871,493139500
1013,871,5000000000
998,871,5750000000
776,871,88626500
693,871,949697500
505,871,4934283000
237,871,548335000
130,871,3550000000
518,870,10000000
1304,869,346783500
23,869,94911000
1949,868,140578500
1846,868,1000050000
1836,868,19792375500
1644,868,23902000
1145,868,179825000
1114,868,215000000
956,868,8887183000
745,868,1000000000
277,868,85254396500
986,867,100000000
487,867,17937000
124,867,138824000
62,867,600000000
1917,866,200000000
1698,866,127510000
1355,866,250000000
1147,866,100000000
777,866,500000000
684,866,250000000
546,866,1650000000
525,866,195573500
1820,865,175000000
1387,865,176681500
1349,865,91369500
1190,865,3407447500
730,865,1667212500
606,865,250500000
1678,864,1000000000
1635,864,50000000
930,864,113422500
205,864,10000000
65,864,87682000
1112,863,309088000
1037,863,467895000
877,863,1250000000
317,863,110801000
925,862,449999500
924,862,100000000
734,862,80000000
713,862,84548500
603,862,899435500
592,862,300000000
348,862,217237000
239,862,1546356309500
1243,861,575756500
298,861,441569500
213,861,350000000
17106,860,50000000
968,860,250000000
389,860,8736523000
82,860,22249500
1071,859,9639120000
1038,859,145132000
1022,859,19785239000
907,859,261000000
350,859,175000000
1649,858,146512500
1585,858,762970500
1550,858,60000000
537,858,6376357500
1908,857,48873965000
1876,857,19495404000
1677,857,1200000000
1577,857,2199162500
921,857,361771500
841,857,50000000
715,857,750000000
335,857,50000000
315,857,187730000
1844,856,435068500
851,856,4661087000
283,856,30043563500
1517,855,44176000
1129,855,1458922000
1108,855,190921500
1036,855,150000000
641,855,1000000000
531,855,5453671500
1896,854,57895500
782,854,260217000
743,854,200000000
695,854,161097000
90,854,100000000
1308,853,50000000
1040,853,233275157500
981,853,957192500
802,853,13876831000
1803,852,382304000
1186,852,5521819000
1131,852,7636596000
764,852,1006761500
680,852,50000000
1757,851,500000000
1152,851,301596000
1023,851,10214709000
738,851,1393292000
109,851,750000000
1481,850,1250000000
1170,850,420347500
1025,850,25000000
963,850,261092500
1943,849,25000000
1459,849,290000000
1125,849,27021840500
973,849,738272000
687,849,500000000
292,849,1037185000
332,848,122088500
133,848,62283000
1751,847,353899500
1514,847,5750000000
1433,847,1993280000
1115,847,7797856000
571,847,180000000
509,847,16894500
452,847,10000000
284,847,274436000
1139,846,184120500
770,846,614450000
645,846,18500000000
1453,845,503958000
1265,845,120000000
1199,845,50000000
747,845,11000000000
724,845,2000000000
1746,844,59845500
1733,844,10000000
698,844,50000000
403,844,613297000
9688,843,444578500
4458,843,6676798000
1688,843,365384000
1386,843,134507000
1358,843,50000000
1136,843,980205500
822,843,10736758000
701,843,70106500
1563,842,250000000
1393,842,149185500
1095,842,162594500
1087,842,647661000
1388,841,5170454000
731,841,500000000
1418,840,44075000
423,840,1879324500
343,840,150000000
1769,839,22377500
1699,839,125000000
1432,839,300000000
1122,839,337757000
1094,839,112500000
842,839,60000000
819,839,131481000
482,839,162226500
351,839,2658200000
28,839,25000000
1241,838,82255000
318,838,467693000
1931,837,61574500
1638,837,132935500
1470,837,149245500
938,837,190070500
716,837,138083000
653,837,7181504000
303,837,188869000
720,836,272208500
700,836,295942500
615,836,144104500
27,836,78462500
3814,835,1812500000
1335,835,444972500
959,835,973367500
1140,834,67650000
412,834,3050000000
180,834,141849000
5039,833,50000000
422,833,250000000
1738,832,65000000
875,832,10000000
1950,831,1000000000
1398,831,164414000
1202,831,25000000
1847,830,79474000
1634,830,50000000
1590,830,100000000
785,830,348486000
692,830,500000000
1382,829,94510500
1362,829,560000000
1353,829,49090000
987,829,542249500
779,829,97637500
1194,828,50000000
92,828,96611000
4627,827,75000000
1777,827,10000000
1628,827,268870500
1330,827,77567000
523,827,100000000
3059,826,114587000
1920,826,1050000000
1782,826,45744500
1332,825,129209000
1102,825,93080000
1456,824,41310500
939,824,100000000
1574,823,87013500
712,823,45943500
359,823,1675000000
134,823,62500000
43,823,95391000
737,822,50000000
832,821,52601500
823,821,45000000
336,821,20878500
1531,820,146921000
431,820,371478000
4459,818,250000000
1047,818,17115500
111,818,50000000
72,818,201000000
1854,817,46324500
1172,817,504100000
1103,817,600000000
1043,817,100000000
529,817,50000000
434,817,49893500
1078,816,3000000000
1000,816,40626500
388,816,3998566500
1384,815,82797000
333,815,50000000
268,815,8388607500
75,815,152779000
1924,814,63752000
1331,814,991361000
1269,814,85000000
690,814,500000000
1221,813,2497316500
1359,812,397139000
1042,812,1256984000
962,812,437557000
426,812,49789000
1734,811,6638106500
1389,811,98924500
1336,811,110078500
1079,811,91941500
6181,810,600000000
1381,810,25000000
1109,810,227807500
1659,809,55413500
1133,809,50000000
697,809,50000000
1090,808,177345500
771,808,100000000
458,808,30000000
352,808,287574500
1941,807,48886500
1902,807,71738000
1881,807,53482500
1547,807,121688500
91,807,24000000
6730,806,2560000000
1983,806,41015500
1960,806,30000000
1237,806,40000000
1173,806,50000000
57,806,91259500
1562,805,280401000
85,805,1250000000
1702,803,58755000
54,803,441745500
296,802,3755818000
7714,801,35000000
1532,801,32757500
1270,801,725000000
11555,800,25000000
1909,800,32639000
1793,800,43983000
1530,800,100000000
607,800,100000000
53,800,87498500
1328,799,50000000
117,799,75000000
73,799,119878500
1750,798,60410000
1821,797,50000000
1493,797,327232500
943,797,62500000
733,797,50000000
1523,796,50000000
1510,796,50000000
6180,795,5502454000
900,795,436255500
676,795,50000000
311,795,47107000
1599,794,100000000
1939,793,123679500
1556,793,62500000
940,793,50000000
105,793,10000000
41,793,85304500
1996,792,123920500
1792,792,30000000
1580,792,108982500
1223,792,71644500
1055,792,81000000
314,792,80000000
300,792,137313000
4737,791,360000000
1984,791,25000000
1940,791,46004000
1044,791,21500000
727,791,28870500
323,791,450779000
1177,790,90493000
897,790,2600000000
278,790,50000000
1153,789,50000000
468,789,204106500
1575,788,50000000
1363,788,1628085000
16002,787,25000000
1889,787,125092500
1880,787,41884500
1484,787,125000000
99,787,100000000
1800,786,25000000
740,786,25000000
1597,785,92312000
1458,785,50000000
1124,785,395462000
411,785,175407000
1643,784,38183500
761,784,51523000
6545,783,6500000000
783,783,33038000
1584,782,31293000
1507,782,225000000
1293,781,324000000
1860,780,50000000
1802,780,177672500
876,780,32216000
9804,779,162142000
1407,778,50000000
1085,778,250000000
1469,777,49356000
1258,777,71561000
980,777,52500000
1017,776,24197000
7431,774,1000000000
1522,774,50000000
1423,774,29025500
19,774,51100000
3058,773,1723111000
969,773,125000000
1668,772,27161000
2449,771,175000000
15463,770,852500000
1869,770,38404000
958,770,1500000000
327,770,112500000
9689,768,150000000
2642,768,44359317000
18080,767,6500000000
995,767,75000000
9525,766,783883000
18097,765,500000000
1906,765,35000000
1012,765,32240500
16003,764,25000000
210,763,30000000
98,763,50000000
1926,761,15000000
1594,761,20000000
4736,760,50000000
1980,759,41666500
1837,757,40912000
12260,756,2626663000
1898,756,18775500
711,756,42099000
208,756,25000000
40,755,130000000
9805,754,6750000000
1240,754,50000000
24,754,100000000
1657,752,88165000
6299,750,50000000
1554,750,25000000
579,747,20000000
1784,745,16390000
1761,745,10000000
1317,745,29772500
1527,744,22500000
1831,743,25000000
1637,742,10000000
896,741,30000000
1286,740,25000000
1039,740,30000000
967,740,25309500
492,738,10000000
809,737,25909000
12066,736,25000000
11322,736,2000000000
326,736,34332000
582,735,10000000
18081,733,100000000
1828,733,27276500
901,733,10338000
16126,732,25000000
17453,729,10000000
11066,728,6617711000
784,727,50000000
1921,726,24500000
319,726,43131500
6168,725,118317718500
3013,725,50000000
1002,725,20000000
1396,723,25000000
56,722,30000000
869,720,25000000
181,720,20403000
4556,719,43000000
843,719,30000000
1897,718,25523000
7712,716,35000000
18096,715,2700000000
1143,715,32129500
207,715,16196500
1070,712,1600000000
32,711,463562000
1506,710,20000000
1385,710,30532000
7,710,11397000
11040,708,2000000000
1193,708,19797000
355,708,25000000
74,708,35140000
1482,707,10000000
1135,706,30369000
1629,704,19077500
325,704,30000000
5570,702,50000000
1581,697,62500000
11062,696,1000000000
1232,696,18117000
763,696,25673500
1132,694,25000000
576,694,28500000
387,694,10000000
5038,693,450000000
11323,692,680280500
287,691,15000000
6073,690,875000000
1630,690,10000000
9524,687,500000000
6169,685,50000000
2448,682,41229500
3984,680,1000000000
1292,676,20000000
1278,676,10000000
1928,674,16668500
1091,674,20000000
5900,672,55500000
5571,668,61167365000
1485,668,260108000
1557,666,18000000
1464,666,18536500
12649,665,77250000000
4463,664,31579400000
741,662,15000000
1741,659,18595500
1180,659,15000000
83,659,10000000
1739,658,17569500
4628,657,15000000000
93,657,11111000
2863,656,400000000
920,656,20000000
13808,654,25000000
1999,653,14911500
1808,651,15972000
1564,650,10000000
1471,650,20752500
2862,646,36262500000
2643,644,35770506000
9763,643,300000000
1986,640,10000000
1416,640,26909500
11041,639,2358376000
3985,639,35000000
18086,636,275000000
1774,636,10000000
1069,636,20000000
1812,634,12500000
11043,633,42533971000
835,633,13040500
320,633,18195500
11064,627,14150000000
806,625,13163000
6016,618,6075000000
7838,613,408532500
1466,613,17564000
3792,608,35000000
6017,606,2030000000
1494,605,24100000
4630,602,50000000
155,600,15000000
4557,594,451442000
1569,594,11000000
17828,591,100000000
1879,589,10000000
1756,588,16051500
177,586,10000000
4657,585,50000000
4506,585,3033084500
4724,580,50000000
919,579,12500000
